#Te   kappa_tot   kappa_e_ph  kappa_e_e mu Ce
#[K]  [W/(K*m)]   [W/(K*m)]   [W/(K*m)]   [eV]  [J/(m^3*K)]
   1.6200000000000000E+04   1.2010980593779168E+03   7.2522340591395405E+03   1.4395056159587355E+03  -3.6235128102128060E+00   1.5931767840958952E+06
   1.6300000000000000E+04   1.2018327179701275E+03   7.2815869552276708E+03   1.4394084201476887E+03  -3.6260634587379026E+00   1.6006484534821671E+06
   1.6400000000000000E+04   1.2022555640316004E+03   7.3106867791319455E+03   1.4388823492644105E+03  -3.6286332290075043E+00   1.6080804198851585E+06
   1.6500000000000000E+04   1.2024448600574235E+03   7.3395347626289076E+03   1.4380408289013353E+03  -3.6312220701905105E+00   1.6154728898417985E+06
   1.6600000000000000E+04   1.2030318870860322E+03   7.3681321866679637E+03   1.4377864978818893E+03  -3.6338299339999440E+00   1.6228260764784364E+06
   1.6700000000000000E+04   1.2034952339748813E+03   7.3964803795466996E+03   1.4373728784636473E+03  -3.6364567746105640E+00   1.6301401915957483E+06
   1.6800000000000000E+04   1.2036679846706231E+03   7.4245807150903001E+03   1.4365625260514180E+03  -3.6391025486176507E+00   1.6374154491525721E+06
   1.6900000000000000E+04   1.2040556575306387E+03   7.4524346108012687E+03   1.4360758402490198E+03  -3.6417672149134206E+00   1.6446520650213724E+06
   1.7000000000000000E+04   1.2042435205078102E+03   7.4800435260377672E+03   1.4353220213216016E+03  -3.6444507346664108E+00   1.6518502547015424E+06
   1.7100000000000000E+04   1.2010448270553027E+03   7.5074089601654114E+03   1.4297833911706766E+03  -3.6471530712081859E+00   1.6590102350455108E+06
   1.7200000000000000E+04   1.2004140320826848E+03   7.5345324507447494E+03   1.4279111758328620E+03  -3.6498741900333336E+00   1.6661322261235095E+06
   1.7300000000000000E+04   1.2023944907575362E+03   7.5614155716840296E+03   1.4297490620044414E+03  -3.6526140586552702E+00   1.6732164426933900E+06
   1.7400000000000000E+04   1.2025321689017760E+03   7.5880599314406954E+03   1.4289948311937083E+03  -3.6553726466062346E+00   1.6802631021915858E+06
   1.7500000000000000E+04   1.2014027797381705E+03   7.6144671712076924E+03   1.4264696979937441E+03  -3.6581499253445857E+00   1.6872724246842319E+06
   1.7600000000000000E+04   1.2034904366102132E+03   7.6406389631214270E+03   1.4284952232866574E+03  -3.6609458681930080E+00   1.6942446218656858E+06
   1.7700000000000000E+04   1.2037852355464249E+03   7.6665770084897431E+03   1.4280070493121509E+03  -3.6637604502973073E+00   1.7011799163510117E+06
